qtr,lefttime,score,yrdln,cover,eid,season,week,team,prob
2,2170.0,10,74.0,1.0,2014092112,2014,3,SEA,0.539485810835
2,2164.0,10,83.0,1.0,2014092112,2014,3,SEA,0.545660717666
2,2158.0,16,95.0,1.0,2014092112,2014,3,SEA,0.621152077525
2,2153.0,17,98.0,1.0,2014092112,2014,3,SEA,0.633702725018
2,2153.0,17,80.0,1.0,2014092112,2014,3,SEA,0.621270959677
2,2153.0,17,35.0,1.0,2014092112,2014,3,SEA,0.58951849726
3,2141.0,17,80.0,1.0,2014092112,2014,3,SEA,0.620464095799
3,2141.0,17,78.0,1.0,2014092112,2014,3,SEA,0.619071413063
3,2141.0,17,35.0,1.0,2014092112,2014,3,SEA,0.588688771918
3,2087.0,17,72.0,1.0,2014092112,2014,3,SEA,0.611222610557
3,2078.0,17,72.0,1.0,2014092112,2014,3,SEA,0.610611533327
3,2066.0,17,29.0,1.0,2014092112,2014,3,SEA,0.579176677731
3,2025.0,17,31.0,1.0,2014092112,2014,3,SEA,0.57776197989
3,1981.0,17,41.0,1.0,2014092112,2014,3,SEA,0.581898904836
3,1941.0,17,44.0,1.0,2014092112,2014,3,SEA,0.581275670456
3,1898.0,17,43.0,1.0,2014092112,2014,3,SEA,0.577562369616
3,1857.0,17,50.0,1.0,2014092112,2014,3,SEA,0.579750070653
3,1845.0,17,93.0,1.0,2014092112,2014,3,SEA,0.609540460229
3,1818.0,17,86.0,1.0,2014092112,2014,3,SEA,0.602761353246
3,1786.0,17,67.0,1.0,2014092112,2014,3,SEA,0.587029786103
3,1763.0,17,60.0,1.0,2014092112,2014,3,SEA,0.580407351158
3,1742.0,17,58.0,1.0,2014092112,2014,3,SEA,0.577504496295
3,1737.0,17,58.0,1.0,2014092112,2014,3,SEA,0.577155978713
3,1721.0,17,17.0,1.0,2014092112,2014,3,SEA,0.546214571429
3,1716.0,17,17.0,1.0,2014092112,2014,3,SEA,0.545860540139
3,1676.0,17,17.0,1.0,2014092112,2014,3,SEA,0.543026649703
3,1641.0,17,25.0,1.0,2014092112,2014,3,SEA,0.546409773363
3,1632.0,17,83.0,1.0,2014092112,2014,3,SEA,0.587826897958
3,1627.0,17,83.0,1.0,2014092112,2014,3,SEA,0.587480812991
3,1623.0,17,83.0,1.0,2014092112,2014,3,SEA,0.587203882727
3,1617.0,17,83.0,1.0,2014092112,2014,3,SEA,0.586788383899
3,1605.0,17,39.0,1.0,2014092112,2014,3,SEA,0.554102475716
3,1563.0,17,39.0,1.0,2014092112,2014,3,SEA,0.551136412284
3,1516.0,17,43.0,1.0,2014092112,2014,3,SEA,0.550739142483
3,1470.0,17,52.0,1.0,2014092112,2014,3,SEA,0.554065799603
3,1434.0,17,66.0,1.0,2014092112,2014,3,SEA,0.561732804098
3,1392.0,17,64.0,1.0,2014092112,2014,3,SEA,0.557319539075
3,1349.0,17,72.0,1.0,2014092112,2014,3,SEA,0.560119497427
3,1343.0,17,72.0,1.0,2014092112,2014,3,SEA,0.559697178524
3,1339.0,17,64.0,1.0,2014092112,2014,3,SEA,0.553581288166
3,1334.0,17,64.0,1.0,2014092112,2014,3,SEA,0.553228303222
3,1303.0,17,53.0,1.0,2014092112,2014,3,SEA,0.542984621179
3,1296.0,17,58.0,1.0,2014092112,2014,3,SEA,0.546152993151
3,1288.0,17,58.0,1.0,2014092112,2014,3,SEA,0.545586507881
3,1250.0,17,46.0,1.0,2014092112,2014,3,SEA,0.534082139182
4,1241.0,17,50.0,1.0,2014092112,2014,3,SEA,0.536382861725
4,1234.0,17,8.0,1.0,2014092112,2014,3,SEA,0.504920657128
4,1190.0,17,8.0,1.0,2014092112,2014,3,SEA,0.501778694704
4,1156.0,17,1.0,1.0,2014092112,2014,3,SEA,0.494179870961
4,1143.0,17,1.0,1.0,2014092112,2014,3,SEA,0.493251666075
4,1128.0,17,20.0,1.0,2014092112,2014,3,SEA,0.506215595946
4,1121.0,17,72.0,1.0,2014092112,2014,3,SEA,0.544015667062
4,1121.0,17,77.0,1.0,2014092112,2014,3,SEA,0.547678235495
4,1094.0,17,65.0,1.0,2014092112,2014,3,SEA,0.536963129026
4,1062.0,17,65.0,1.0,2014092112,2014,3,SEA,0.534689691752
4,1025.0,17,60.0,1.0,2014092112,2014,3,SEA,0.528379106388
4,1020.0,17,60.0,1.0,2014092112,2014,3,SEA,0.528023183899
4,1013.0,17,14.0,1.0,2014092112,2014,3,SEA,0.493571558581
4,1003.0,17,19.0,1.0,2014092112,2014,3,SEA,0.496550783084
4,997.0,17,19.0,1.0,2014092112,2014,3,SEA,0.49612233605
4,972.0,17,11.0,1.0,2014092112,2014,3,SEA,0.488429207282
4,942.0,17,7.0,1.0,2014092112,2014,3,SEA,0.483336052091
4,905.0,17,3.0,1.0,2014092112,2014,3,SEA,0.477747442873
4,901.0,17,65.0,1.0,2014092112,2014,3,SEA,0.52323149352
4,901.0,17,2.0,1.0,2014092112,2014,3,SEA,0.476725191629
4,896.0,17,9.0,1.0,2014092112,2014,3,SEA,0.481530804284
4,877.0,17,5.0,1.0,2014092112,2014,3,SEA,0.477226430705
4,846.0,17,16.0,1.0,2014092112,2014,3,SEA,0.48312931729
4,842.0,17,16.0,1.0,2014092112,2014,3,SEA,0.482844001316
4,800.0,17,27.0,1.0,2014092112,2014,3,SEA,0.487966307488
4,767.0,17,41.0,1.0,2014092112,2014,3,SEA,0.495949680711
4,731.0,17,42.0,1.0,2014092112,2014,3,SEA,0.494117771296
4,720.0,17,42.0,1.0,2014092112,2014,3,SEA,0.493332366731
4,716.0,17,42.0,1.0,2014092112,2014,3,SEA,0.493046773026
4,708.0,17,81.0,1.0,2014092112,2014,3,SEA,0.5212725805
4,680.0,17,68.0,1.0,2014092112,2014,3,SEA,0.509681226409
4,637.0,17,75.0,1.0,2014092112,2014,3,SEA,0.511780650858
4,603.0,17,65.0,1.0,2014092112,2014,3,SEA,0.501967542765
4,561.0,17,51.0,1.0,2014092112,2014,3,SEA,0.488628029718
4,527.0,17,36.0,1.0,2014092112,2014,3,SEA,0.475137670342
4,521.0,17,23.0,1.0,2014092112,2014,3,SEA,0.465141852371
4,490.0,17,24.0,1.0,2014092112,2014,3,SEA,0.463674293829
4,486.0,17,24.0,1.0,2014092112,2014,3,SEA,0.463390166653
4,486.0,17,24.0,1.0,2014092112,2014,3,SEA,0.463390166653
4,473.0,17,65.0,1.0,2014092112,2014,3,SEA,0.492684556968
4,461.0,17,65.0,1.0,2014092112,2014,3,SEA,0.491827822605
4,461.0,17,87.0,1.0,2014092112,2014,3,SEA,0.508078411254
4,455.0,17,89.0,1.0,2014092112,2014,3,SEA,0.509127086596
4,455.0,17,89.0,1.0,2014092112,2014,3,SEA,0.509127086596
4,449.0,17,89.0,1.0,2014092112,2014,3,SEA,0.508698752711
4,449.0,17,90.0,1.0,2014092112,2014,3,SEA,0.509437237758
4,405.0,20,90.0,1.0,2014092112,2014,3,SEA,0.540897526843
4,405.0,20,90.0,1.0,2014092112,2014,3,SEA,0.540897526843
4,400.0,20,80.0,1.0,2014092112,2014,3,SEA,0.533195858473
4,400.0,20,35.0,1.0,2014092112,2014,3,SEA,0.500001994923
4,393.0,20,35.0,1.0,2014092112,2014,3,SEA,0.499502113349
4,393.0,20,80.0,1.0,2014092112,2014,3,SEA,0.532698147273
4,372.0,20,38.0,1.0,2014092112,2014,3,SEA,0.500218652433
4,372.0,20,38.0,1.0,2014092112,2014,3,SEA,0.500218652433
4,369.0,20,38.0,1.0,2014092112,2014,3,SEA,0.500004417416
4,365.0,20,26.0,1.0,2014092112,2014,3,SEA,0.49085505272
4,359.0,20,2.0,1.0,2014092112,2014,3,SEA,0.472723194787
4,359.0,20,20.0,1.0,2014092112,2014,3,SEA,0.485996856628
4,359.0,20,65.0,1.0,2014092112,2014,3,SEA,0.519226476262
4,341.0,20,65.0,1.0,2014092112,2014,3,SEA,0.517942842655
5,341.0,20,20.0,1.0,2014092112,2014,3,SEA,0.484712549954
5,341.0,20,65.0,1.0,2014092112,2014,3,SEA,0.517942842655
5,321.0,20,31.0,1.0,2014092112,2014,3,SEA,0.491406406134
5,312.0,20,31.0,1.0,2014092112,2014,3,SEA,0.490763905444
5,270.0,20,38.0,1.0,2014092112,2014,3,SEA,0.492935131617
5,227.0,20,43.0,1.0,2014092112,2014,3,SEA,0.493557956577
5,206.0,20,55.0,1.0,2014092112,2014,3,SEA,0.500922691735
5,166.0,20,60.0,1.0,2014092112,2014,3,SEA,0.501759859234
5,126.0,20,65.0,1.0,2014092112,2014,3,SEA,0.502597016866
5,90.0,20,71.0,1.0,2014092112,2014,3,SEA,0.504458470634
5,83.0,20,71.0,1.0,2014092112,2014,3,SEA,0.503958624352
5,69.0,20,81.0,1.0,2014092112,2014,3,SEA,0.510344748766
5,33.0,20,81.0,1.0,2014092112,2014,3,SEA,0.507774778107
5,33.0,20,87.0,1.0,2014092112,2014,3,SEA,0.51220534859
5,0.0,26,94.0,1.0,2014092112,2014,3,SEA,0.583615192984
1,3941.0,0,35.0,-1.0,2014092112,2014,3,DEN,0.521571629296
1,3936.0,0,80.0,-1.0,2014092112,2014,3,DEN,0.554256264541
1,3905.0,0,78.0,-1.0,2014092112,2014,3,DEN,0.550605652078
1,3867.0,0,75.0,-1.0,2014092112,2014,3,DEN,0.545721608126
1,3863.0,0,75.0,-1.0,2014092112,2014,3,DEN,0.545438335189
1,3854.0,0,14.0,-1.0,2014092112,2014,3,DEN,0.499858921068
1,3844.0,0,23.0,-1.0,2014092112,2014,3,DEN,0.505793098489
1,3801.0,0,6.0,-1.0,2014092112,2014,3,DEN,0.490165545407
1,3758.0,0,3.0,-1.0,2014092112,2014,3,DEN,0.484881999884
1,3715.0,0,1.0,-1.0,2014092112,2014,3,DEN,0.480339374129
1,3677.0,0,2.0,-1.0,2014092112,2014,3,DEN,0.478367828558
1,3674.0,0,65.0,-1.0,2014092112,2014,3,DEN,0.524659931444
1,3674.0,0,20.0,-1.0,2014092112,2014,3,DEN,0.491438025188
1,3674.0,0,25.0,-1.0,2014092112,2014,3,DEN,0.495130982881
1,3636.0,0,20.0,-1.0,2014092112,2014,3,DEN,0.488725455913
1,3604.0,0,32.0,-1.0,2014092112,2014,3,DEN,0.495303246844
1,3565.0,0,33.0,-1.0,2014092112,2014,3,DEN,0.493257190248
1,3522.0,0,50.0,-1.0,2014092112,2014,3,DEN,0.502744430493
1,3502.0,0,60.0,-1.0,2014092112,2014,3,DEN,0.508702627152
1,3473.0,0,63.0,-1.0,2014092112,2014,3,DEN,0.508847828259
1,3439.0,0,68.0,-1.0,2014092112,2014,3,DEN,0.510113016347
1,3409.0,0,77.0,-1.0,2014092112,2014,3,DEN,0.514616433188
1,3376.0,0,82.0,-1.0,2014092112,2014,3,DEN,0.515952238445
1,3368.0,0,82.0,-1.0,2014092112,2014,3,DEN,0.515381505989
1,3338.0,0,90.0,-1.0,2014092112,2014,3,DEN,0.519144472097
1,3290.0,0,94.0,-1.0,2014092112,2014,3,DEN,0.518672300499
1,3256.0,0,95.0,-1.0,2014092112,2014,3,DEN,0.516985181084
1,3252.0,3,95.0,-1.0,2014092112,2014,3,DEN,0.551218640695
1,3248.0,3,35.0,-1.0,2014092112,2014,3,DEN,0.506789176096
1,3248.0,3,80.0,-1.0,2014092112,2014,3,DEN,0.539947038733
1,3220.0,3,73.0,-1.0,2014092112,2014,3,DEN,0.532814501866
1,3203.0,3,72.0,-1.0,2014092112,2014,3,DEN,0.530869697328
1,3165.0,3,77.0,-1.0,2014092112,2014,3,DEN,0.531845839523
1,3128.0,3,80.0,-1.0,2014092112,2014,3,DEN,0.531421497344
1,3113.0,3,29.0,-1.0,2014092112,2014,3,DEN,0.492717163141
1,3107.0,3,34.0,-1.0,2014092112,2014,3,DEN,0.495981905272
1,3075.0,3,35.0,-1.0,2014092112,2014,3,DEN,0.494435603003
2,3041.0,3,35.0,-1.0,2014092112,2014,3,DEN,0.492008056962
2,3007.0,3,35.0,-1.0,2014092112,2014,3,DEN,0.48958088773
2,2994.0,3,70.0,-1.0,2014092112,2014,3,DEN,0.514502444078
2,2955.0,3,58.0,-1.0,2014092112,2014,3,DEN,0.502856688619
2,2911.0,3,54.0,-1.0,2014092112,2014,3,DEN,0.496759738639
2,2877.0,3,50.0,-1.0,2014092112,2014,3,DEN,0.491377638481
2,2832.0,3,45.0,-1.0,2014092112,2014,3,DEN,0.484474609854
2,2790.0,3,45.0,-1.0,2014092112,2014,3,DEN,0.481478805122
2,2745.0,3,55.0,-1.0,2014092112,2014,3,DEN,0.485648026617
2,2720.0,3,41.0,-1.0,2014092112,2014,3,DEN,0.473541335379
2,2712.0,3,7.0,-1.0,2014092112,2014,3,DEN,0.44801706301
2,2685.0,3,8.0,-1.0,2014092112,2014,3,DEN,0.446840824977
2,2650.0,3,11.0,-1.0,2014092112,2014,3,DEN,0.446560819105
2,2618.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.450878273358
2,2583.0,3,19.0,-1.0,2014092112,2014,3,DEN,0.447673474139
2,2559.0,3,32.0,-1.0,2014092112,2014,3,DEN,0.455488908465
2,2526.0,3,31.0,-1.0,2014092112,2014,3,DEN,0.452419855738
2,2494.0,3,32.0,-1.0,2014092112,2014,3,DEN,0.450887869821
2,2480.0,3,30.0,-1.0,2014092112,2014,3,DEN,0.448435763625
2,2468.0,3,73.0,-1.0,2014092112,2014,3,DEN,0.479172214664
2,2427.0,3,69.0,-1.0,2014092112,2014,3,DEN,0.473302778463
2,2423.0,3,79.0,-1.0,2014092112,2014,3,DEN,0.480389064389
2,2420.0,3,74.0,-1.0,2014092112,2014,3,DEN,0.476488475404
2,2374.0,3,53.0,-1.0,2014092112,2014,3,DEN,0.45777371566
2,2333.0,3,39.0,-1.0,2014092112,2014,3,DEN,0.444630831922
2,2326.0,3,2.0,-1.0,2014092112,2014,3,DEN,0.417335764103
2,2326.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.430323456781
2,2326.0,3,65.0,-1.0,2014092112,2014,3,DEN,0.463176664029
2,2320.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.42990335757
2,2315.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.429553351967
2,2310.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.429203416788
2,2299.0,3,68.0,-1.0,2014092112,2014,3,DEN,0.463463182916
2,2295.0,3,68.0,-1.0,2014092112,2014,3,DEN,0.463179073383
2,2261.0,3,59.0,-1.0,2014092112,2014,3,DEN,0.454164786878
2,2222.0,3,56.0,-1.0,2014092112,2014,3,DEN,0.449210282923
2,2215.0,3,51.0,-1.0,2014092112,2014,3,DEN,0.445063660699
2,2207.0,3,51.0,-1.0,2014092112,2014,3,DEN,0.444499335031
2,2207.0,3,35.0,-1.0,2014092112,2014,3,DEN,0.432858032955
2,2194.0,3,35.0,-1.0,2014092112,2014,3,DEN,0.431946649635
2,2194.0,3,27.0,-1.0,2014092112,2014,3,DEN,0.426155889524
2,2170.0,3,26.0,-1.0,2014092112,2014,3,DEN,0.423758532923
2,2164.0,3,17.0,-1.0,2014092112,2014,3,DEN,0.416861403927
2,2158.0,3,5.0,-1.0,2014092112,2014,3,DEN,0.407854010052
2,2153.0,3,2.0,-1.0,2014092112,2014,3,DEN,0.405370540997
2,2153.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.418253163392
2,2153.0,3,65.0,-1.0,2014092112,2014,3,DEN,0.450914260283
3,2141.0,3,20.0,-1.0,2014092112,2014,3,DEN,0.417419363888
3,2141.0,3,22.0,-1.0,2014092112,2014,3,DEN,0.41885721533
3,2141.0,3,65.0,-1.0,2014092112,2014,3,DEN,0.45006572264
3,2087.0,3,28.0,-1.0,2014092112,2014,3,DEN,0.419418284872
3,2078.0,3,28.0,-1.0,2014092112,2014,3,DEN,0.41879240318
3,2066.0,3,71.0,-1.0,2014092112,2014,3,DEN,0.449151596288
3,2025.0,3,69.0,-1.0,2014092112,2014,3,DEN,0.444795837791
3,1981.0,3,59.0,-1.0,2014092112,2014,3,DEN,0.434420452857
3,1941.0,3,56.0,-1.0,2014092112,2014,3,DEN,0.42944186021
3,1898.0,3,57.0,-1.0,2014092112,2014,3,DEN,0.427157844539
3,1857.0,3,50.0,-1.0,2014092112,2014,3,DEN,0.419250112816
3,1845.0,3,7.0,-1.0,2014092112,2014,3,DEN,0.387854077032
3,1818.0,3,14.0,-1.0,2014092112,2014,3,DEN,0.390938358333
3,1786.0,3,33.0,-1.0,2014092112,2014,3,DEN,0.402185534014
3,1763.0,3,40.0,-1.0,2014092112,2014,3,DEN,0.405583754731
3,1742.0,3,42.0,-1.0,2014092112,2014,3,DEN,0.405562357218
3,1737.0,3,42.0,-1.0,2014092112,2014,3,DEN,0.405218082983
3,1721.0,3,83.0,-1.0,2014092112,2014,3,DEN,0.43359748256
3,1716.0,3,83.0,-1.0,2014092112,2014,3,DEN,0.433246754999
3,1676.0,3,83.0,-1.0,2014092112,2014,3,DEN,0.430443370219
3,1641.0,3,75.0,-1.0,2014092112,2014,3,DEN,0.422216898817
3,1632.0,3,17.0,-1.0,2014092112,2014,3,DEN,0.380450827685
3,1627.0,3,17.0,-1.0,2014092112,2014,3,DEN,0.380114239148
3,1623.0,3,17.0,-1.0,2014092112,2014,3,DEN,0.379845051281
3,1617.0,3,17.0,-1.0,2014092112,2014,3,DEN,0.379441408093
3,1605.0,3,61.0,-1.0,2014092112,2014,3,DEN,0.409669590332
3,1563.0,3,61.0,-1.0,2014092112,2014,3,DEN,0.406771367326
3,1516.0,3,57.0,-1.0,2014092112,2014,3,DEN,0.400694151007
3,1470.0,3,48.0,-1.0,2014092112,2014,3,DEN,0.391191249835
3,1434.0,3,34.0,-1.0,2014092112,2014,3,DEN,0.378961215866
3,1392.0,3,36.0,-1.0,2014092112,2014,3,DEN,0.377529622813
3,1349.0,3,28.0,-1.0,2014092112,2014,3,DEN,0.369125766457
3,1343.0,3,28.0,-1.0,2014092112,2014,3,DEN,0.368726741447
3,1339.0,3,36.0,-1.0,2014092112,2014,3,DEN,0.373978529776
3,1334.0,3,36.0,-1.0,2014092112,2014,3,DEN,0.373644213985
3,1303.0,3,47.0,-1.0,2014092112,2014,3,DEN,0.379195215778
3,1296.0,3,42.0,-1.0,2014092112,2014,3,DEN,0.375254568576
3,1288.0,3,42.0,-1.0,2014092112,2014,3,DEN,0.374718988621
3,1250.0,3,54.0,-1.0,2014092112,2014,3,DEN,0.380501441431
4,1241.0,3,50.0,-1.0,2014092112,2014,3,DEN,0.377115199819
4,1234.0,3,92.0,-1.0,2014092112,2014,3,DEN,0.406198272364
4,1190.0,3,92.0,-1.0,2014092112,2014,3,DEN,0.40317035505
4,1156.0,3,99.0,-1.0,2014092112,2014,3,DEN,0.405813359695
4,1143.0,5,99.0,-1.0,2014092112,2014,3,DEN,0.427392119232
4,1128.0,5,80.0,-1.0,2014092112,2014,3,DEN,0.412672740704
4,1121.0,5,28.0,-1.0,2014092112,2014,3,DEN,0.375525931715
4,1121.0,5,23.0,-1.0,2014092112,2014,3,DEN,0.372067627853
4,1094.0,5,35.0,-1.0,2014092112,2014,3,DEN,0.378572806156
4,1062.0,5,35.0,-1.0,2014092112,2014,3,DEN,0.376424807126
4,1025.0,5,40.0,-1.0,2014092112,2014,3,DEN,0.377412504209
4,1020.0,5,40.0,-1.0,2014092112,2014,3,DEN,0.377076967684
4,1013.0,5,86.0,-1.0,2014092112,2014,3,DEN,0.409012973893
4,1003.0,5,81.0,-1.0,2014092112,2014,3,DEN,0.404758113104
4,997.0,5,81.0,-1.0,2014092112,2014,3,DEN,0.404345257172
4,972.0,5,89.0,-1.0,2014092112,2014,3,DEN,0.408325025712
4,942.0,5,93.0,-1.0,2014092112,2014,3,DEN,0.409110505323
4,905.0,11,97.0,-1.0,2014092112,2014,3,DEN,0.477802067299
4,901.0,11,35.0,-1.0,2014092112,2014,3,DEN,0.432122330019
4,901.0,12,98.0,-1.0,2014092112,2014,3,DEN,0.489806245929
4,896.0,12,91.0,-1.0,2014092112,2014,3,DEN,0.484281858564
4,877.0,12,95.0,-1.0,2014092112,2014,3,DEN,0.485878525033
4,846.0,12,84.0,-1.0,2014092112,2014,3,DEN,0.475554502341
4,842.0,12,84.0,-1.0,2014092112,2014,3,DEN,0.475269546413
4,800.0,12,73.0,-1.0,2014092112,2014,3,DEN,0.464185490479
4,767.0,12,59.0,-1.0,2014092112,2014,3,DEN,0.451577511952
4,731.0,12,58.0,-1.0,2014092112,2014,3,DEN,0.448301151591
4,720.0,12,58.0,-1.0,2014092112,2014,3,DEN,0.447524148153
4,716.0,12,58.0,-1.0,2014092112,2014,3,DEN,0.447241664772
4,708.0,12,19.0,-1.0,2014092112,2014,3,DEN,0.418399132076
4,680.0,12,32.0,-1.0,2014092112,2014,3,DEN,0.425818384011
4,637.0,12,25.0,-1.0,2014092112,2014,3,DEN,0.417778390824
4,603.0,12,35.0,-1.0,2014092112,2014,3,DEN,0.422611292732
4,561.0,12,49.0,-1.0,2014092112,2014,3,DEN,0.429794099952
4,527.0,12,64.0,-1.0,2014092112,2014,3,DEN,0.438296239787
4,521.0,12,77.0,-1.0,2014092112,2014,3,DEN,0.447350994416
4,490.0,12,76.0,-1.0,2014092112,2014,3,DEN,0.444433088727
4,486.0,12,76.0,-1.0,2014092112,2014,3,DEN,0.444150987905
4,486.0,12,76.0,-1.0,2014092112,2014,3,DEN,0.444150987905
4,473.0,12,35.0,-1.0,2014092112,2014,3,DEN,0.413577171107
4,461.0,12,35.0,-1.0,2014092112,2014,3,DEN,0.412746079616
4,461.0,12,13.0,-1.0,2014092112,2014,3,DEN,0.397083340546
4,455.0,12,11.0,-1.0,2014092112,2014,3,DEN,0.395259602974
4,455.0,12,11.0,-1.0,2014092112,2014,3,DEN,0.395259602974
4,449.0,12,11.0,-1.0,2014092112,2014,3,DEN,0.394850008749
4,449.0,12,10.0,-1.0,2014092112,2014,3,DEN,0.394144171466
4,405.0,12,10.0,-1.0,2014092112,2014,3,DEN,0.391146920087
4,405.0,12,10.0,-1.0,2014092112,2014,3,DEN,0.391146920087
4,400.0,12,20.0,-1.0,2014092112,2014,3,DEN,0.397864057857
4,400.0,12,65.0,-1.0,2014092112,2014,3,DEN,0.430110143392
4,393.0,12,65.0,-1.0,2014092112,2014,3,DEN,0.429620097172
4,393.0,12,20.0,-1.0,2014092112,2014,3,DEN,0.397385132652
4,372.0,12,62.0,-1.0,2014092112,2014,3,DEN,0.425981763375
4,372.0,12,62.0,-1.0,2014092112,2014,3,DEN,0.425981763375
4,369.0,12,62.0,-1.0,2014092112,2014,3,DEN,0.425772236565
4,365.0,18,74.0,-1.0,2014092112,2014,3,DEN,0.503184369921
4,359.0,20,98.0,-1.0,2014092112,2014,3,DEN,0.543503710294
4,359.0,20,80.0,-1.0,2014092112,2014,3,DEN,0.530279785035
4,359.0,20,35.0,-1.0,2014092112,2014,3,DEN,0.497074149564
4,341.0,20,35.0,-1.0,2014092112,2014,3,DEN,0.495788805561
5,341.0,20,80.0,-1.0,2014092112,2014,3,DEN,0.528998892444
5,341.0,20,35.0,-1.0,2014092112,2014,3,DEN,0.495788805561
5,321.0,20,69.0,-1.0,2014092112,2014,3,DEN,0.519467383939
5,312.0,20,69.0,-1.0,2014092112,2014,3,DEN,0.518825621369
5,270.0,20,62.0,-1.0,2014092112,2014,3,DEN,0.510662520499
5,227.0,20,57.0,-1.0,2014092112,2014,3,DEN,0.50389971524
5,206.0,20,45.0,-1.0,2014092112,2014,3,DEN,0.493535771376
5,166.0,20,40.0,-1.0,2014092112,2014,3,DEN,0.486988241791
5,126.0,20,35.0,-1.0,2014092112,2014,3,DEN,0.480445174714
5,90.0,20,29.0,-1.0,2014092112,2014,3,DEN,0.473456982213
5,83.0,20,29.0,-1.0,2014092112,2014,3,DEN,0.472958535825
5,69.0,20,19.0,-1.0,2014092112,2014,3,DEN,0.464604384888
5,33.0,20,19.0,-1.0,2014092112,2014,3,DEN,0.462047401152
5,33.0,20,13.0,-1.0,2014092112,2014,3,DEN,0.457643648276
5,0.0,20,6.0,-1.0,2014092112,2014,3,DEN,0.450180069095
1,3600.0,0,80.0,-1.0,2014092113,2014,3,CAR,0.530438727184
1,3600.0,0,35.0,-1.0,2014092113,2014,3,CAR,0.49723367469
1,3600.0,0,75.0,-1.0,2014092113,2014,3,CAR,0.526757186567
1,3557.0,0,80.0,-1.0,2014092113,2014,3,CAR,0.527378299558
1,3521.0,0,69.0,-1.0,2014092113,2014,3,CAR,0.516702664324
1,3490.0,0,69.0,-1.0,2014092113,2014,3,CAR,0.514491060059
1,3445.0,0,61.0,-1.0,2014092113,2014,3,CAR,0.505371562016
1,3445.0,0,61.0,-1.0,2014092113,2014,3,CAR,0.505371562016
1,3403.0,0,57.0,-1.0,2014092113,2014,3,CAR,0.499417565875
1,3390.0,0,57.0,-1.0,2014092113,2014,3,CAR,0.498489218408
1,3350.0,0,54.0,-1.0,2014092113,2014,3,CAR,0.493416942675
1,3343.0,0,54.0,-1.0,2014092113,2014,3,CAR,0.492917154334
1,3341.0,0,59.0,-1.0,2014092113,2014,3,CAR,0.496467556731
1,3335.0,0,20.0,-1.0,2014092113,2014,3,CAR,0.467275476145
1,3305.0,0,38.0,-1.0,2014092113,2014,3,CAR,0.478396844129
1,3269.0,0,49.0,-1.0,2014092113,2014,3,CAR,0.483944097813
1,3231.0,0,58.0,-1.0,2014092113,2014,3,CAR,0.487875862414
1,3192.0,0,62.0,-1.0,2014092113,2014,3,CAR,0.48804562117
1,3156.0,0,62.0,-1.0,2014092113,2014,3,CAR,0.485476608801
1,3156.0,0,76.0,-1.0,2014092113,2014,3,CAR,0.495814814177
1,3117.0,0,78.0,-1.0,2014092113,2014,3,CAR,0.49450733831
1,3111.0,0,78.0,-1.0,2014092113,2014,3,CAR,0.494078924093
1,3105.0,3,78.0,-1.0,2014092113,2014,3,CAR,0.528312715091
1,3100.0,3,80.0,-1.0,2014092113,2014,3,CAR,0.529429376979
1,3100.0,3,35.0,-1.0,2014092113,2014,3,CAR,0.496220737167
1,3066.0,3,82.0,-1.0,2014092113,2014,3,CAR,0.528482024427
1,3036.0,3,83.0,-1.0,2014092113,2014,3,CAR,0.527082736807
1,3032.0,3,83.0,-1.0,2014092113,2014,3,CAR,0.526797919375
1,3001.0,3,76.0,-1.0,2014092113,2014,3,CAR,0.519428975984
1,2991.0,3,36.0,-1.0,2014092113,2014,3,CAR,0.489177211308
1,2951.0,3,35.0,-1.0,2014092113,2014,3,CAR,0.485584321647
1,2907.0,3,35.0,-1.0,2014092113,2014,3,CAR,0.482445429766
1,2870.0,3,43.0,-1.0,2014092113,2014,3,CAR,0.485709697689
1,2858.0,3,75.0,-1.0,2014092113,2014,3,CAR,0.508487350426
1,2850.0,3,33.0,-1.0,2014092113,2014,3,CAR,0.476906731502
1,2832.0,3,27.0,-1.0,2014092113,2014,3,CAR,0.471204409858
1,2791.0,3,22.0,-1.0,2014092113,2014,3,CAR,0.464610266909
1,2748.0,3,28.0,-1.0,2014092113,2014,3,CAR,0.465965370024
1,2717.0,3,24.0,-1.0,2014092113,2014,3,CAR,0.460824444623
1,2711.0,3,24.0,-1.0,2014092113,2014,3,CAR,0.460398633588
1,2707.0,3,65.0,-1.0,2014092113,2014,3,CAR,0.490318930988
1,2701.0,3,21.0,-1.0,2014092113,2014,3,CAR,0.457488098655
1,2700.0,3,21.0,-1.0,2014092113,2014,3,CAR,0.457417204077
2,2700.0,3,24.0,-1.0,2014092113,2014,3,CAR,0.45961813058
2,2677.0,3,24.0,-1.0,2014092113,2014,3,CAR,0.457986814136
2,2636.0,3,30.0,-1.0,2014092113,2014,3,CAR,0.459481055273
2,2630.0,3,30.0,-1.0,2014092113,2014,3,CAR,0.459055428695
